gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value,partition_assignment
ENSG00000000938,FGR,10,0.2963606850486201,0.9570943762915862,0.5168634064080945,0.5733829893436597,0.2208802765450915,3.445861269210588e-171,1.2656682900423183e-165,Mono/Mac
ENSG00000143384,MCL1,10,0.28366027855331827,4.215932686254467,0.8393760539629005,0.33794182859290356,0.25813777318144976,6.977829715105495e-200,2.5629638321879634e-194,Mono/Mac
ENSG00000163131,CTSS,10,0.41738579867745557,5.341115432543078,0.7854131534569984,0.5314219616011404,0.3159789827009095,1.6217988223548798e-244,5.956883292497697e-239,Mono/Mac
ENSG00000163220,S100A9,10,0.48789635921142144,23.871322935423294,0.6817032040472175,0.7157020185834828,0.3612167620547056,1.6790180357593332e-279,6.167050035524388e-274,Mono/Mac
ENSG00000163221,S100A12,10,0.30632382738238667,1.3457938075808764,0.4123102866779089,0.7429449064938867,0.20021875582076018,2.6993721845392553e-155,9.914821027534531e-150,Mono/Mac
ENSG00000143546,S100A8,10,0.3796244716954789,13.319036861655512,0.5526981450252951,0.6868567863170678,0.26337675219249423,6.389416601879774e-204,2.346839107287043e-198,Mono/Mac
ENSG00000169554,ZEB2,10,0.39869921081761195,7.372809111591079,0.8954468802698144,0.44525166104490377,0.3865137466618209,4.2804658343436206e-299,1.5722193814202462e-293,Mono/Mac
ENSG00000018280,SLC11A1,10,0.4581089218508829,1.3968090918470035,0.5484822934232715,0.8352301019448842,0.2728954171966579,2.925039250062148e-211,1.074369841587077e-205,Mono/Mac
ENSG00000168036,CTNNB1,10,0.31586241101432344,4.730347947473227,0.8136593591905565,0.38819981291501304,0.2641233901103358,1.6977500786172275e-204,6.235853016261863e-199,Mono/Mac
ENSG00000039319,ZFYVE16,10,0.28251628088739333,1.5003092437889218,0.5143338954468802,0.5492857526761451,0.19433904929195642,8.952306960333042e-151,3.2881912988372864e-145,Mono/Mac
ENSG00000038427,VCAN,10,0.5434847189412751,4.3826519708260765,0.6509274873524452,0.8349389594097828,0.3605638555944625,5.3761614690762076e-279,1.9746694837531603e-273,Mono/Mac
ENSG00000204482,LST1,10,0.28795787967629455,3.2357082602605063,0.7318718381112985,0.3934539692351213,0.22264400855640498,1.5133606989496633e-172,5.558588980849103e-167,Mono/Mac
ENSG00000277443,MARCKS,10,0.3021654145628929,3.0675856336617504,0.5767284991568297,0.5239300901631447,0.18581047453042512,3.2168615059287127e-144,1.181556447989122e-138,Mono/Mac
ENSG00000118515,SGK1,10,0.3130083554195614,1.3143511658604088,0.49072512647554806,0.6378486417999997,0.19802355653876455,1.3157776962957399e-153,4.8328646362712156e-148,Mono/Mac
ENSG00000165168,CYBB,10,0.3406645553809562,1.1534746647740628,0.5021079258010118,0.6784687870391504,0.22456742546065597,5.007102322034729e-174,1.839113689985678e-168,Mono/Mac
ENSG00000102265,TIMP1,10,0.28487684931912316,5.9328336755532325,0.7677065767284992,0.371075171106513,0.21793977184698957,6.310709944314895e-169,2.3179300732568054e-163,Mono/Mac
ENSG00000164733,CTSB,10,0.2946666283426695,1.794921719240019,0.6555649241146712,0.4494850433625801,0.2209078194258539,3.2817214596078344e-171,1.2053795738354172e-165,Mono/Mac
ENSG00000221869,CEBPD,10,0.30653698081266406,2.3951532586052995,0.6909780775716695,0.44362765008397753,0.27563681642508564,2.248262708678246e-213,8.257891411602284e-208,Mono/Mac
ENSG00000135047,CTSL,10,0.32681026431157967,2.0714017452092843,0.4279089376053963,0.7637378787655833,0.18555908023383746,5.0192073759293133e-144,1.8435598883862127e-138,Mono/Mac
ENSG00000136826,KLF4,10,0.37940578525121194,1.3588775330887055,0.515177065767285,0.7364570561504704,0.2407899199659865,1.619660832164402e-186,5.94903043314817e-181,Mono/Mac
ENSG00000085265,FCN1,10,0.424164127146217,2.774809980274273,0.595699831365936,0.7120433896608822,0.3157560347294136,2.4112748260956505e-244,8.856636548997585e-239,Mono/Mac
ENSG00000117984,CTSD,10,0.31176210707044105,6.018795597913154,0.8655143338954469,0.360204441291323,0.28574900188258434,3.5546600530629156e-221,1.305630192150062e-215,Mono/Mac
ENSG00000197629,MPEG1,10,0.3102770334581954,0.7473992412007445,0.3865935919055649,0.8025922828384291,0.1718504215328322,1.7115277103165491e-133,6.286458395269788e-128,Mono/Mac
ENSG00000245532,NEAT1,10,0.46390864524590103,113.90435799968024,0.9844013490725126,0.4712596601812751,0.4756735338075331,0,0,Mono/Mac
ENSG00000197746,PSAP,10,0.40869863511590315,6.3055056637819815,0.8376897133220911,0.4878878522873288,0.33985191593857766,5.7044980789257756e-263,2.095267848887516e-257,Mono/Mac
ENSG00000172243,CLEC7A,10,0.5057654304730417,2.428889871085775,0.6340640809443507,0.7976566496556217,0.3409609927186377,7.9147973889536315e-264,2.907112995760058e-258,Mono/Mac
ENSG00000090382,LYZ,10,0.4018153383649643,53.242449229214756,0.8419055649241147,0.47726889464281186,0.36336827286998585,3.626289158222064e-281,1.3319396341041223e-275,Mono/Mac
ENSG00000139289,PHLDA1,10,0.37313954970729313,2.3120220309640658,0.56070826306914,0.6654789563200746,0.2503033391798294,7.60251627812524e-194,2.7924118314716785e-188,Mono/Mac
ENSG00000070961,ATP2B1,10,0.2918538405634372,5.696233515196696,0.7820404721753794,0.3731953152649451,0.25174863907509143,5.8526320930963954e-195,2.1496776204263992e-189,Mono/Mac
ENSG00000271614,ATP2B1-AS1,10,0.29984899754321237,3.4285904047520197,0.6901349072512648,0.4344788162324372,0.25539323557252613,9.096828419348094e-198,3.3412741752549745e-192,Mono/Mac
ENSG00000178695,KCTD12,10,0.3272373811712476,0.7748755103328765,0.38069139966273186,0.8595870079049828,0.17246398811731925,5.78196231141145e-134,2.123720538943737e-128,Mono/Mac
ENSG00000155465,SLC7A7,10,0.2999977679317709,0.6282699208897455,0.3785834738617201,0.7924217210848113,0.16333286378587186,5.9573578034315705e-127,2.1881434785582194e-121,Mono/Mac
ENSG00000131981,LGALS3,10,0.29307334871375584,2.183561791911041,0.627318718381113,0.46718412846036883,0.23670457603810122,2.267856090301178e-183,8.32985809823713e-178,Mono/Mac
ENSG00000100644,HIF1A,10,0.3127070957153756,6.19835170966548,0.7655986509274874,0.40844781444761613,0.2791093565996244,4.713325511972489e-216,1.7312091738730072e-210,Mono/Mac
ENSG00000197249,SERPINA1,10,0.42291404321578296,1.6444821344790974,0.5451096121416527,0.7758330321019622,0.27491324135555895,8.126858219670177e-213,2.9850031509430756e-207,Mono/Mac
ENSG00000140678,ITGAX,10,0.352357511100871,3.5858642026759058,0.6956155143338955,0.506540615958343,0.314938473182517,1.032478906172495e-243,3.792305347160636e-238,Mono/Mac
ENSG00000103187,COTL1,10,0.3206869421295721,7.396855045692296,0.852866779089376,0.37601059156270145,0.29425749903037374,9.645952188740708e-228,3.542967884876651e-222,Mono/Mac
ENSG00000161921,CXCL16,10,0.30823205940835807,1.309359168068031,0.4772344013490725,0.6458714177708704,0.2168204269567245,4.585310408687368e-168,1.684189098421279e-162,Mono/Mac
ENSG00000129226,CD68,10,0.2920808082567662,2.0414154696981064,0.6606239460370995,0.44212870273455607,0.2648500116389454,4.674121192762622e-205,1.7168093882229038e-199,Mono/Mac
ENSG00000186407,CD300E,10,0.3959584743799169,1.4353870367415762,0.4709106239460371,0.8408357217808082,0.22956972454967614,7.063835047510671e-178,2.594553676785717e-172,Mono/Mac
ENSG00000125772,GPCPD1,10,0.2933822040504333,2.296493244161053,0.6876053962900506,0.4266723408998331,0.2261273021523543,3.154609995722575e-175,1.1586914060388975e-169,Mono/Mac
ENSG00000125810,CD93,10,0.31732358282570877,1.2339320727785412,0.4675379426644182,0.6787119372971877,0.18676699523932236,5.91978441934738e-145,2.174342737010712e-139,Mono/Mac
ENSG00000101439,CST3,10,0.3548616775256145,6.392801688039843,0.8166104553119731,0.4345544135729259,0.33522209632416505,2.1704515375833793e-259,7.972090202059128e-254,Mono/Mac
ENSG00000204103,MAFB,10,0.575438212485673,3.2921686643750907,0.6340640809443507,0.9075395212872449,0.3522974484723282,1.343642241283279e-272,4.935211388655897e-267,Mono/Mac
ENSG00000172216,CEBPB,10,0.29468502681871944,4.730382358651331,0.7883642495784149,0.3737929858898409,0.2977301022323349,2.0122279755894398e-230,7.390933476619769e-225,Mono/Mac
ENSG00000175489,LRRC25,10,0.28558563658238456,0.7304054178127314,0.3857504215851602,0.7403378469654822,0.17012652052285718,3.610241684869112e-132,1.3260453810941097e-126,Mono/Mac
ENSG00000011600,TYROBP,10,0.3518325527091914,3.9014757729074434,0.7862563237774031,0.4474781850006445,0.3288826329504488,1.7291229912268524e-254,6.351086038006141e-249,Mono/Mac
ENSG00000100292,HMOX1,10,0.38648689030564976,3.407354209373948,0.5695615514333895,0.6785691367912667,0.28521277078010804,9.216305588896921e-221,3.385158259107428e-215,Mono/Mac
ENSG00000025708,TYMP,10,0.2977712382187952,2.059854160101296,0.654300168634064,0.4550988254220246,0.2656433207193181,1.143129754374895e-205,4.198727019116533e-200,Mono/Mac
ENSG00000074800,ENO1,11,0.19542444391617617,6.033313078002156,0.6944444444444444,0.2814111992392937,0.09226826893569066,6.963093971412565e-27,2.5575513787938064e-21,Blast 3
ENSG00000117632,STMN1,11,0.20883605093638574,3.8205684560763475,0.4826388888888889,0.43269627819913015,0.1240889528690596,1.3818805344822565e-35,5.075661021958673e-30,Blast 3
ENSG00000198830,HMGN2,11,0.15655215489147317,4.678521738270728,0.5868055555555556,0.26678710419375307,0.03546881632811654,2.845703964629204e-11,1.0452299119122713e-5,Blast 3
ENSG00000065978,YBX1,11,0.15950999785079895,6.9443734980232374,0.7743055555555556,0.20600394341269102,0.033963831452627616,7.435619183035424e-11,2.731110361548094e-5,Blast 3
ENSG00000034510,TMSB10,11,0.15863144585967484,16.283910734198983,0.8680555555555556,0.1827434256303454,0.044812460572744746,7.43633969681028e-14,2.7313750069781127e-8,Blast 3
ENSG00000114942,EEF1B2,11,0.23206684703203365,16.55527483533222,0.9131944444444444,0.2541264332518087,0.16132770636108454,9.303519629817054e-46,3.417192063551434e-40,Blast 3
ENSG00000187514,PTMA,11,0.19844681817800877,26.16071427291082,0.9756944444444444,0.20339033322158906,0.13953209452469753,8.338519849742084e-40,3.062746679330117e-34,Blast 3
ENSG00000178035,IMPDH2,11,0.15744781647487605,1.789346429978733,0.4166666666666667,0.3778747595397025,0.07636085200355087,1.5854702170575604e-22,5.82344796195459e-17,Blast 3
ENSG00000164032,H2AFZ,11,0.21059109764822648,6.3905712807053145,0.6145833333333334,0.3426567012581312,0.09740658229940037,2.7323413678452086e-28,1.003591716750913e-22,Blast 3
ENSG00000145741,BTF3,11,0.18552118906209153,8.73569745341801,0.8333333333333334,0.2226254268745098,0.07400122405445474,7.032455238619901e-22,2.5830278416003286e-16,Blast 3
ENSG00000127184,COX7C,11,0.15026272894868548,4.603448078643839,0.6458333333333334,0.23266487063022268,0.02678726114711115,7.351014770147442e-9,0.0027000350760899255,Blast 3
ENSG00000169567,HINT1,11,0.19060734835462073,7.392690064554213,0.7881944444444444,0.2418278252252457,0.07704183715236575,1.0315319602863866e-22,3.7888272054515007e-17,Blast 3
ENSG00000181163,NPM1,11,0.2704555217583305,11.344542576763159,0.875,0.30909202486666343,0.20073327489650503,1.6254191251895509e-56,5.970180701012473e-51,Blast 3
ENSG00000204628,RACK1,11,0.2131996689842221,16.634172401781612,0.9340277777777778,0.22825838166340506,0.14199950770417852,1.766453451181296e-40,6.488201190723412e-35,Blast 3
ENSG00000196230,TUBB,11,0.16331920051245888,3.99433683851771,0.4861111111111111,0.33597092676848683,0.06406847792220599,3.7380127511201373e-19,1.3729758214991775e-13,Blast 3
ENSG00000204472,AIF1,11,0.13962818492663773,3.0861870192263634,0.5277777777777778,0.26455866617678725,0.072088872823438,2.352671691236927e-21,8.641386648630145e-16,Blast 3
ENSG00000096384,HSP90AB1,11,0.16550655258481586,6.289191726331383,0.7222222222222222,0.2291629189635912,0.0469103169515575,1.962326293605653e-14,7.207644099676499e-9,Blast 3
ENSG00000156508,EEF1A1,11,0.18975133469505479,62.94619582080557,1,0.18975133469505479,0.16830393198497018,1.1584057293059152e-47,4.2548358277979194e-42,Blast 3
ENSG00000196262,PPIA,11,0.17897646499349748,5.663766426467725,0.6909722222222222,0.2590212156689813,0.0479447850000279,1.017678852366091e-14,3.737944601529176e-9,Blast 3
ENSG00000106153,CHCHD2,11,0.15146978295893396,4.687771551748966,0.6909722222222222,0.21921255021192454,0.03768721998943104,6.917677398040526e-12,2.5408698259776833e-6,Blast 3
ENSG00000005022,SLC25A5,11,0.1508004270923546,3.091869720739202,0.5416666666666666,0.27840078847819316,0.045672422113849746,4.3065824922038367e-14,1.5818120559689615e-8,Blast 3
ENSG00000070081,NUCB2,11,0.19148431882475478,4.1074855390993354,0.5451388888888888,0.3512578587358559,0.10839535420960077,2.6953108791602366e-31,9.899903812264341e-26,Blast 3
ENSG00000121691,CAT,11,0.21607873254457122,4.897282613159843,0.5833333333333334,0.37042068436212205,0.1377981207740689,2.4817421469869574e-39,9.115463723304565e-34,Blast 3
ENSG00000149806,FAU,11,0.14692049512342442,13.523810880766737,0.90625,0.1621191670327442,0.04200810508266006,4.420525605601747e-13,1.6236634754631272e-7,Blast 3
ENSG00000084207,GSTP1,11,0.1515760619693112,4.315995878129237,0.6076388888888888,0.2494508905552093,0.060109846706336546,4.571717513359021e-18,1.679196414374282e-12,Blast 3
ENSG00000111640,GAPDH,11,0.2479082743357625,21.364843248297223,0.9479166666666666,0.26152960809047476,0.21971669984826395,1.0697343361187671e-61,3.929144913907593e-56,Blast 3
ENSG00000111669,TPI1,11,0.14302613467620146,3.34550472481814,0.5381944444444444,0.26575178572094205,0.04137350546629782,6.618589321309573e-13,2.4310144763063277e-7,Blast 3
ENSG00000008394,MGST1,11,0.19691745410280148,3.130533663296072,0.5381944444444444,0.3658853340748828,0.12436318709655311,1.1628581754232929e-35,4.271189706911509e-30,Blast 3
ENSG00000111716,LDHB,11,0.19494234467168553,5.2147375574856705,0.6875,0.2835525013406335,0.08943784585551424,4.1463399360364107e-26,1.5229548048461096e-20,Blast 3
ENSG00000123416,TUBA1B,11,0.2115844507079661,7.655836110322578,0.6770833333333334,0.3124939579686884,0.10598739010340737,1.227832107041251e-30,4.509839607483586e-25,Blast 3
ENSG00000135390,ATP5MC2,11,0.17742654293845875,5.07901956566109,0.6909722222222222,0.25677811239334736,0.062416071485840975,1.0628310597983775e-18,3.9037891109500387e-13,Blast 3
ENSG00000135486,HNRNPA1,11,0.1925061775518398,8.995560544656831,0.8333333333333334,0.23100741306220773,0.0763850026554624,1.561483972499451e-22,5.735346245830208e-17,Blast 3
ENSG00000196531,NACA,11,0.18604232097434067,14.822008024384871,0.9131944444444444,0.20372695224566584,0.08662085384974856,2.4492029435796164e-25,8.995946903797366e-20,Blast 3
ENSG00000133112,TPT1,11,0.18278121722194984,45.70462318921105,0.9965277777777778,0.18341808557463957,0.13635148752882756,6.1652049759706e-39,2.2644859528789775e-33,Blast 3
ENSG00000100823,APEX1,11,0.13557379060349148,2.071195072144117,0.4236111111111111,0.3200430466705373,0.04103512325204955,8.208301848793305e-13,3.01491747736363e-7,Blast 3
ENSG00000100448,CTSG,11,0.29810694719447633,9.281457133244958,0.4270833333333333,0.6980065105041398,0.19835701811056455,7.2377245537683765e-56,2.6584234663236786e-50,Blast 3
ENSG00000128951,DUT,11,0.14293378792285058,2.4114334642365836,0.4236111111111111,0.33741746657197513,0.0633645209601634,5.833947266590519e-19,2.1428146649659642e-13,Blast 3
ENSG00000166803,PCLAF,11,0.1712988027455358,2.1326619764841563,0.3854166666666667,0.4444509476640929,0.113093489142571,1.3995419985611382e-32,5.140531756135046e-27,Blast 3
ENSG00000005381,MPO,11,0.29966336562766677,20.077511073669754,0.6979166666666666,0.429368404481433,0.29534022888540074,2.4282397713688242e-82,8.918948962635404e-77,Blast 3
ENSG00000184009,ACTG1,11,0.21534165763682211,14.831775817684154,0.9270833333333334,0.2322786419453362,0.14987115657282185,1.2507236332762472e-42,4.593920412259989e-37,Blast 3
ENSG00000077984,CST7,11,0.14752659133172621,4.4666985782442,0.3819444444444444,0.38625143912306503,0.06213948605830597,1.2660170906531065e-18,4.650093434139766e-13,Blast 3
ENSG00000177410,ZFAS1,11,0.1370967150428029,4.790590786353969,0.6006944444444444,0.2282303695510245,0.021950480506554484,1.6537735621943961e-7,0.06074326831675639,Blast 3
ENSG00000185198,PRSS57,11,0.29718224447098784,6.177622657118792,0.6909722222222222,0.4300928965208266,0.2318279625300869,5.289740792701344e-65,1.9429270828999963e-59,Blast 3
ENSG00000172232,AZU1,11,0.2697584288110742,13.74062908591356,0.6076388888888888,0.443945299986225,0.24155918193385925,1.1673532516922766e-67,4.287700166998249e-62,Blast 3
ENSG00000196415,PRTN3,11,0.23772458302682892,8.708730518932299,0.4201388888888889,0.5658238009233614,0.18022694738282125,6.43791792459726e-51,2.3646536916224984e-45,Blast 3
ENSG00000197561,ELANE,11,0.32427366287846865,12.286317307737278,0.5555555555555556,0.5836925931812436,0.2683113281173574,5.814642418563242e-75,2.1357239749806976e-69,Blast 3
ENSG00000167658,EEF2,11,0.14696367430265744,6.007727180791034,0.7118055555555556,0.2064660399959285,0.0262650763246444,1.0279627089386712e-8,0.0037757173095588287,Blast 3
ENSG00000179218,CALR,11,0.21751320890835016,7.295083477362504,0.6666666666666666,0.32626981336252525,0.09043335275006358,2.213673099621545e-26,8.13084343164093e-21,Blast 3
ENSG00000221983,UBA52,11,0.1610654887428829,12.437739377996458,0.9236111111111112,0.17438669457876044,0.050077895301265565,2.629546066309884e-15,9.658348997016867e-10,Blast 3
ENSG00000105472,CLEC11A,11,0.1406728010094588,2.013598063484495,0.3645833333333333,0.3858453970545156,0.07884652353849349,3.3024823720939955e-23,1.2130050777524966e-17,Blast 3
